"timestamp","organization_id","converted","funnel_step","activity_name","trial_start","trial_start_week"
"2024-02-16 23:08:10","23fe597505702b38b5fd1bf2465b9773","0","1","Scheduling.Shift.Created","2024-02-16 22:51:50","2024-02-11"
"2024-02-16 23:08:10","23fe597505702b38b5fd1bf2465b9773","0","0","First.Action","2024-02-16 22:51:50","2024-02-11"
"2024-02-16 23:46:14","2f0875297666617218b1bfffef5fe49c","0","2","Mobile.Schedule.Loaded","2024-02-16 02:09:10","2024-02-11"
"2024-02-16 23:46:14","2f0875297666617218b1bfffef5fe49c","0","0","First.Action","2024-02-16 02:09:10","2024-02-11"
"2024-02-17 01:17:33","29b5cf4bcc8711a47d4ebcbe85c7d996","1","6","Converted","2024-02-17 01:17:33","2024-02-11"
"2024-02-17 01:43:12","29b5cf4bcc8711a47d4ebcbe85c7d996","1","1","Scheduling.Shift.Created","2024-02-17 01:17:33","2024-02-11"
"2024-02-17 01:43:12","29b5cf4bcc8711a47d4ebcbe85c7d996","1","0","First.Action","2024-02-17 01:17:33","2024-02-11"
"2024-02-17 05:39:28","26bbaf7adf34127e4bde9ff9851952e5","0","1","Scheduling.Shift.Created","2024-02-17 05:32:19","2024-02-11"
"2024-02-17 05:39:28","26bbaf7adf34127e4bde9ff9851952e5","0","0","First.Action","2024-02-17 05:32:19","2024-02-11"
"2024-02-17 06:02:06","1e7a8c10331acec7b5274de6db148887","0","1","Scheduling.Shift.Created","2024-01-21 04:49:19","2024-01-21"
"2024-02-17 06:02:06","1e7a8c10331acec7b5274de6db148887","0","0","First.Action","2024-01-21 04:49:19","2024-01-21"
"2024-02-17 07:03:29","40543426ed74dc1e6d29ceff87986f57","0","2","Mobile.Schedule.Loaded","2024-02-09 21:33:29","2024-02-04"
"2024-02-17 07:03:29","40543426ed74dc1e6d29ceff87986f57","0","0","First.Action","2024-02-09 21:33:29","2024-02-04"
"2024-02-17 10:23:10","13b26ebbf7219e24156dcaef5c3529bb","0","1","Scheduling.Shift.Created","2024-02-17 09:58:33","2024-02-11"
"2024-02-17 10:23:10","13b26ebbf7219e24156dcaef5c3529bb","0","0","First.Action","2024-02-17 09:58:33","2024-02-11"
"2024-02-17 11:20:56","18d7437b422bab47b65e8f4179954c0a","0","1","Scheduling.Shift.Created","2024-02-17 11:14:32","2024-02-11"
"2024-02-17 11:20:56","18d7437b422bab47b65e8f4179954c0a","0","0","First.Action","2024-02-17 11:14:32","2024-02-11"
"2024-02-17 18:42:40","4ae42ece704391c2d4e958e60221f955","0","2","Mobile.Schedule.Loaded","2024-01-18 19:27:30","2024-01-14"
"2024-02-17 18:42:40","4ae42ece704391c2d4e958e60221f955","0","0","First.Action","2024-01-18 19:27:30","2024-01-14"
"2024-02-17 18:53:38","15fb76069f30418460f0b8787b12cbca","0","2","Mobile.Schedule.Loaded","2024-02-16 18:30:38","2024-02-11"
"2024-02-17 18:53:38","15fb76069f30418460f0b8787b12cbca","0","0","First.Action","2024-02-16 18:30:38","2024-02-11"
"2024-02-17 19:10:47","30d53284f17bcf109c5d334b1dbb0727","1","2","Mobile.Schedule.Loaded","2024-01-18 19:57:10","2024-01-14"
"2024-02-17 19:10:47","30d53284f17bcf109c5d334b1dbb0727","1","0","First.Action","2024-01-18 19:57:10","2024-01-14"
"2024-02-18 07:48:27","2b2f0eb5e2897422c184af895f00515a","0","3","Scheduling.Shift.Approved","2024-02-18 07:42:10","2024-02-18"
"2024-02-18 07:48:27","2b2f0eb5e2897422c184af895f00515a","0","0","First.Action","2024-02-18 07:42:10","2024-02-18"
"2024-02-18 09:20:05","0b22ee6a8ec8156a0b22706b22df4795","0","4","Scheduling.Shift.AssignmentChanged","2024-02-18 09:13:30","2024-02-18"
"2024-02-18 09:20:05","0b22ee6a8ec8156a0b22706b22df4795","0","0","First.Action","2024-02-18 09:13:30","2024-02-18"
"2024-02-18 15:09:00","0c73999cca3a664c4adefbd45c3f1cd2","0","4","Scheduling.Shift.AssignmentChanged","2024-02-18 06:32:10","2024-02-18"
"2024-02-18 15:09:00","0c73999cca3a664c4adefbd45c3f1cd2","0","0","First.Action","2024-02-18 06:32:10","2024-02-18"
"2024-02-18 15:12:42","0d6d2333636566ab49dd1509ba4ea82a","0","1","Scheduling.Shift.Created","2024-02-18 15:10:06","2024-02-18"
"2024-02-18 15:12:42","0d6d2333636566ab49dd1509ba4ea82a","0","0","First.Action","2024-02-18 15:10:06","2024-02-18"
"2024-02-18 17:18:57","107d0609379d68e9bdd119c9946a17ac","0","1","Scheduling.Shift.Created","2024-02-18 16:57:14","2024-02-18"
"2024-02-18 17:18:57","107d0609379d68e9bdd119c9946a17ac","0","0","First.Action","2024-02-18 16:57:14","2024-02-18"
"2024-02-18 19:53:27","399ce372056a542fdd53e6d199f85589","1","6","Converted","2024-02-18 19:53:27","2024-02-18"
"2024-02-18 19:55:30","386d1f802cb0a676120b7cb4917fa6d8","0","2","Mobile.Schedule.Loaded","2024-02-14 01:25:49","2024-02-11"
"2024-02-18 19:55:30","386d1f802cb0a676120b7cb4917fa6d8","0","0","First.Action","2024-02-14 01:25:49","2024-02-11"
"2024-02-18 22:46:08","334bedaedc27c30e5514e10e4c8a5c7f","1","6","Converted","2024-02-18 22:46:08","2024-02-18"
"2024-02-19 01:03:34","0cfe1e780ddcd3b97c9c9e6f5f41c686","0","2","Mobile.Schedule.Loaded","2024-01-30 01:11:21","2024-01-28"
"2024-02-19 01:03:34","0cfe1e780ddcd3b97c9c9e6f5f41c686","0","0","First.Action","2024-01-30 01:11:21","2024-01-28"
"2024-02-19 04:33:17","34d50aad0209c58a3938915d430eae89","1","6","Converted","2024-02-19 04:33:17","2024-02-18"
"2024-02-19 08:26:19","175d781521cd94c043b67bee7a7839be","0","1","Scheduling.Shift.Created","2024-01-30 04:47:30","2024-01-28"
"2024-02-19 08:26:19","175d781521cd94c043b67bee7a7839be","0","0","First.Action","2024-01-30 04:47:30","2024-01-28"
"2024-02-19 08:47:22","03f8bc579615bf7fa9f85107b158787b","0","1","Scheduling.Shift.Created","2024-02-18 01:12:05","2024-02-18"
"2024-02-19 08:47:22","03f8bc579615bf7fa9f85107b158787b","0","0","First.Action","2024-02-18 01:12:05","2024-02-18"
"2024-02-19 10:03:45","1b4a8585f41f8a40a2c0dff154fd503d","0","1","Scheduling.Shift.Created","2024-02-19 09:50:11","2024-02-18"
"2024-02-19 10:03:45","1b4a8585f41f8a40a2c0dff154fd503d","0","0","First.Action","2024-02-19 09:50:11","2024-02-18"
"2024-02-19 12:05:36","3b190393e943cd790e4d0c345b605c0d","0","1","Scheduling.Shift.Created","2024-02-19 12:02:08","2024-02-18"
"2024-02-19 12:05:36","3b190393e943cd790e4d0c345b605c0d","0","0","First.Action","2024-02-19 12:02:08","2024-02-18"
"2024-02-19 12:15:48","43a10a6f38a7ab66c80d5995189773be","1","1","Scheduling.Shift.Created","2024-02-16 10:12:03","2024-02-11"
"2024-02-19 12:15:48","43a10a6f38a7ab66c80d5995189773be","1","0","First.Action","2024-02-16 10:12:03","2024-02-11"
"2024-02-19 12:18:55","30293c7e740bb996d9be9549e4bb1330","0","1","Scheduling.Shift.Created","2024-02-17 21:11:10","2024-02-11"
"2024-02-19 12:18:55","30293c7e740bb996d9be9549e4bb1330","0","0","First.Action","2024-02-17 21:11:10","2024-02-11"
"2024-02-19 13:14:21","240ad598e0ec51d112efe8b11f54eb6b","1","6","Converted","2024-02-19 13:14:21","2024-02-18"
"2024-02-19 13:47:03","4464c098e35573cf971f12b8192f9afb","0","4","Scheduling.Shift.AssignmentChanged","2024-02-19 13:44:12","2024-02-18"
"2024-02-19 13:47:03","4464c098e35573cf971f12b8192f9afb","0","0","First.Action","2024-02-19 13:44:12","2024-02-18"
"2024-02-19 13:56:20","331a2c90e0dd8005b20a1f1d1dd779f5","1","6","Converted","2024-02-19 13:56:20","2024-02-18"
"2024-02-19 14:12:24","341364db6109d838d57a68b12524e70e","1","6","Converted","2024-02-19 14:12:24","2024-02-18"
"2024-02-19 14:28:19","1a7eb35340696c1bf42adb6bc1e9af62","0","1","Scheduling.Shift.Created","2024-02-19 14:15:17","2024-02-18"
"2024-02-19 14:28:19","1a7eb35340696c1bf42adb6bc1e9af62","0","0","First.Action","2024-02-19 14:15:17","2024-02-18"
"2024-02-19 14:39:49","240ad598e0ec51d112efe8b11f54eb6b","1","2","Mobile.Schedule.Loaded","2024-02-19 13:14:21","2024-02-18"
"2024-02-19 14:39:49","240ad598e0ec51d112efe8b11f54eb6b","1","0","First.Action","2024-02-19 13:14:21","2024-02-18"
"2024-02-19 15:08:47","280715ff699a974774a83380d39af25c","1","6","Converted","2024-02-19 15:08:47","2024-02-18"
"2024-02-19 15:11:32","219dfd44d405434e4d8eb629438ca37f","0","2","Mobile.Schedule.Loaded","2024-01-20 15:31:33","2024-01-14"
"2024-02-19 15:11:32","219dfd44d405434e4d8eb629438ca37f","0","0","First.Action","2024-01-20 15:31:33","2024-01-14"
"2024-02-19 20:13:17","02f85cd75dc67001fc235d21b6647dce","0","1","Scheduling.Shift.Created","2024-02-19 20:10:16","2024-02-18"
"2024-02-19 20:13:17","02f85cd75dc67001fc235d21b6647dce","0","0","First.Action","2024-02-19 20:10:16","2024-02-18"
"2024-02-19 23:00:06","1ed155daa8cc4fc9cfa0154bfaf8c886","1","6","Converted","2024-02-19 23:00:06","2024-02-18"
"2024-02-19 23:06:54","1ed155daa8cc4fc9cfa0154bfaf8c886","1","2","Mobile.Schedule.Loaded","2024-02-19 23:00:06","2024-02-18"
"2024-02-19 23:06:54","1ed155daa8cc4fc9cfa0154bfaf8c886","1","0","First.Action","2024-02-19 23:00:06","2024-02-18"
"2024-02-20 04:02:06","1efa6c7a731399cfad95298b5df7e014","0","2","Mobile.Schedule.Loaded","2024-02-20 02:04:16","2024-02-18"
"2024-02-20 04:02:06","1efa6c7a731399cfad95298b5df7e014","0","0","First.Action","2024-02-20 02:04:16","2024-02-18"
"2024-02-20 08:48:58","2664c519b8760e8454bdf3daf57514b9","0","0","First.Action","2024-02-20 08:34:17","2024-02-18"
"2024-02-20 08:52:19","2f6ae10433b86dd8173dfc4a4208d3e9","0","2","Mobile.Schedule.Loaded","2024-02-16 09:51:24","2024-02-11"
"2024-02-20 08:52:19","2f6ae10433b86dd8173dfc4a4208d3e9","0","0","First.Action","2024-02-16 09:51:24","2024-02-11"
"2024-02-20 10:12:12","2405cedb8f143fa107ef33dbec1231b5","1","6","Converted","2024-02-20 10:12:12","2024-02-18"
"2024-02-20 11:10:20","2405cedb8f143fa107ef33dbec1231b5","1","1","Scheduling.Shift.Created","2024-02-20 10:12:12","2024-02-18"
"2024-02-20 11:10:20","2405cedb8f143fa107ef33dbec1231b5","1","0","First.Action","2024-02-20 10:12:12","2024-02-18"
"2024-02-20 11:41:04","1a7b1d3b931fb22628521b74815d947e","0","1","Scheduling.Shift.Created","2024-02-20 03:52:52","2024-02-18"
"2024-02-20 11:41:04","1a7b1d3b931fb22628521b74815d947e","0","0","First.Action","2024-02-20 03:52:52","2024-02-18"
"2024-02-20 12:58:31","2048f27233f469a2242dd1444979719f","0","2","Mobile.Schedule.Loaded","2024-02-20 11:55:38","2024-02-18"
"2024-02-20 12:58:31","2048f27233f469a2242dd1444979719f","0","0","First.Action","2024-02-20 11:55:38","2024-02-18"
"2024-02-20 12:58:37","01b1e3fe399652a0ba89571e66e28ca5","0","1","Scheduling.Shift.Created","2024-02-20 12:54:58","2024-02-18"
"2024-02-20 12:58:37","01b1e3fe399652a0ba89571e66e28ca5","0","0","First.Action","2024-02-20 12:54:58","2024-02-18"
"2024-02-20 13:01:13","28f243ff044a827b7bba6b632e133566","0","2","Mobile.Schedule.Loaded","2024-02-13 20:23:19","2024-02-11"
"2024-02-20 13:01:13","28f243ff044a827b7bba6b632e133566","0","0","First.Action","2024-02-13 20:23:19","2024-02-11"
"2024-02-20 13:40:18","43a27eef5db2f6c616fa71a789d49016","0","1","Scheduling.Shift.Created","2024-02-20 13:35:59","2024-02-18"
"2024-02-20 13:40:18","43a27eef5db2f6c616fa71a789d49016","0","0","First.Action","2024-02-20 13:35:59","2024-02-18"
"2024-02-20 15:25:23","118ef17cd522046bfd1cef1b034cd6d1","0","1","Scheduling.Shift.Created","2024-02-20 15:07:21","2024-02-18"
"2024-02-20 15:25:23","118ef17cd522046bfd1cef1b034cd6d1","0","0","First.Action","2024-02-20 15:07:21","2024-02-18"
"2024-02-20 15:40:39","0d3460d11dbf97c4f00524a4fede775e","0","1","Scheduling.Shift.Created","2024-02-20 15:37:49","2024-02-18"
"2024-02-20 15:40:39","0d3460d11dbf97c4f00524a4fede775e","0","0","First.Action","2024-02-20 15:37:49","2024-02-18"
"2024-02-20 18:05:08","46256a0284a39237cd4364fbf7a1c4a9","0","0","First.Action","2024-02-19 16:17:57","2024-02-18"
"2024-02-20 18:51:16","062cbc5c605bd8cc1b50901da4e49ab2","1","6","Converted","2024-02-20 18:51:16","2024-02-18"
"2024-02-20 19:00:53","062cbc5c605bd8cc1b50901da4e49ab2","1","1","Scheduling.Shift.Created","2024-02-20 18:51:16","2024-02-18"
"2024-02-20 19:00:53","062cbc5c605bd8cc1b50901da4e49ab2","1","0","First.Action","2024-02-20 18:51:16","2024-02-18"
"2024-02-20 20:26:25","3ce5a5b7dd03ddf5eb5e9403109d04bb","0","1","Scheduling.Shift.Created","2024-02-20 20:02:08","2024-02-18"
"2024-02-20 20:26:25","3ce5a5b7dd03ddf5eb5e9403109d04bb","0","0","First.Action","2024-02-20 20:02:08","2024-02-18"
"2024-02-20 21:09:45","3ba6c2eafa304913d660cd9cc57f975d","0","3","Scheduling.Shift.Approved","2024-02-19 07:24:14","2024-02-18"
"2024-02-20 21:09:45","3ba6c2eafa304913d660cd9cc57f975d","0","0","First.Action","2024-02-19 07:24:14","2024-02-18"
"2024-02-21 00:35:09","3ede43f8ddc72c69637bcceda35cedb6","1","6","Converted","2024-02-21 00:35:09","2024-02-18"
"2024-02-21 00:44:37","3ede43f8ddc72c69637bcceda35cedb6","1","2","Mobile.Schedule.Loaded","2024-02-21 00:35:09","2024-02-18"
"2024-02-21 00:44:37","3ede43f8ddc72c69637bcceda35cedb6","1","0","First.Action","2024-02-21 00:35:09","2024-02-18"
"2024-02-21 01:29:43","34d50aad0209c58a3938915d430eae89","1","2","Mobile.Schedule.Loaded","2024-02-19 04:33:17","2024-02-18"
"2024-02-21 01:29:43","34d50aad0209c58a3938915d430eae89","1","0","First.Action","2024-02-19 04:33:17","2024-02-18"
"2024-02-21 05:44:45","339700d788ac1d4f9de07cc56814fff1","0","0","First.Action","2024-02-07 23:15:58","2024-02-04"
"2024-02-21 07:16:27","0572da7e7e99bd58dbd863701bb78728","0","1","Scheduling.Shift.Created","2024-02-21 05:08:50","2024-02-18"
"2024-02-21 07:16:27","0572da7e7e99bd58dbd863701bb78728","0","0","First.Action","2024-02-21 05:08:50","2024-02-18"
"2024-02-21 11:08:47","3eafe5a7fb996bc93b22cf6a9bb54082","0","2","Mobile.Schedule.Loaded","2024-01-22 16:04:45","2024-01-21"
"2024-02-21 11:08:47","3eafe5a7fb996bc93b22cf6a9bb54082","0","0","First.Action","2024-01-22 16:04:45","2024-01-21"
"2024-02-21 14:45:11","0d2be3642dea6a1e57c536d270eac202","1","4","Scheduling.Shift.AssignmentChanged","2024-01-23 13:47:24","2024-01-21"
"2024-02-21 14:45:11","0d2be3642dea6a1e57c536d270eac202","1","0","First.Action","2024-01-23 13:47:24","2024-01-21"
"2024-02-21 15:19:30","1f8aebbfdbc381d83e6d9276ee93f4af","1","6","Converted","2024-02-21 15:19:30","2024-02-18"
"2024-02-21 15:48:18","1f8aebbfdbc381d83e6d9276ee93f4af","1","1","Scheduling.Shift.Created","2024-02-21 15:19:30","2024-02-18"
"2024-02-21 15:48:18","1f8aebbfdbc381d83e6d9276ee93f4af","1","0","First.Action","2024-02-21 15:19:30","2024-02-18"
"2024-02-21 16:11:09","13b69a5a22f20ec834a2870c937ba433","0","2","Mobile.Schedule.Loaded","2024-01-22 23:46:17","2024-01-21"
"2024-02-21 16:11:09","13b69a5a22f20ec834a2870c937ba433","0","0","First.Action","2024-01-22 23:46:17","2024-01-21"
"2024-02-21 16:21:16","1180777060691d7c9eacb7b97f6c86e5","1","6","Converted","2024-02-21 16:21:16","2024-02-18"
"2024-02-21 16:37:04","1180777060691d7c9eacb7b97f6c86e5","1","1","Scheduling.Shift.Created","2024-02-21 16:21:16","2024-02-18"
"2024-02-21 16:37:04","1180777060691d7c9eacb7b97f6c86e5","1","0","First.Action","2024-02-21 16:21:16","2024-02-18"
"2024-02-21 16:45:53","3a2680d218deb187e9b031fc6242ff0e","0","1","Scheduling.Shift.Created","2024-02-15 10:27:50","2024-02-11"
"2024-02-21 16:45:53","3a2680d218deb187e9b031fc6242ff0e","0","0","First.Action","2024-02-15 10:27:50","2024-02-11"
"2024-02-21 17:39:22","19c1ad731d2bc374820461f9a5ba7fed","0","1","Scheduling.Shift.Created","2024-02-21 17:33:14","2024-02-18"
"2024-02-21 17:39:22","19c1ad731d2bc374820461f9a5ba7fed","0","0","First.Action","2024-02-21 17:33:14","2024-02-18"
"2024-02-21 20:49:04","25dcc91e5fa67d382a63571aaa3b6958","0","1","Scheduling.Shift.Created","2024-02-15 08:48:09","2024-02-11"
"2024-02-21 20:49:04","25dcc91e5fa67d382a63571aaa3b6958","0","0","First.Action","2024-02-15 08:48:09","2024-02-11"
"2024-02-21 20:51:47","4183b60237fb8f2854f3cc8a0e2566d1","1","2","Mobile.Schedule.Loaded","2024-02-14 17:04:32","2024-02-11"
"2024-02-21 20:51:47","4183b60237fb8f2854f3cc8a0e2566d1","1","0","First.Action","2024-02-14 17:04:32","2024-02-11"
"2024-02-21 22:42:52","40277f48110de00f7e01ea38dfbb8026","1","6","Converted","2024-02-21 22:42:52","2024-02-18"
"2024-02-21 22:47:33","40277f48110de00f7e01ea38dfbb8026","1","4","Scheduling.Shift.AssignmentChanged","2024-02-21 22:42:52","2024-02-18"
"2024-02-21 22:47:33","40277f48110de00f7e01ea38dfbb8026","1","0","First.Action","2024-02-21 22:42:52","2024-02-18"
"2024-02-21 23:47:00","36faff87fc1c08d12964d15ff9b87127","0","3","Scheduling.Shift.Approved","2024-02-21 23:01:42","2024-02-18"
"2024-02-21 23:47:00","36faff87fc1c08d12964d15ff9b87127","0","0","First.Action","2024-02-21 23:01:42","2024-02-18"
"2024-02-22 12:32:55","02dd3b8ec96ffce6c17ac68469d4091e","0","1","Scheduling.Shift.Created","2024-02-22 12:26:33","2024-02-18"
"2024-02-22 12:32:55","02dd3b8ec96ffce6c17ac68469d4091e","0","0","First.Action","2024-02-22 12:26:33","2024-02-18"
"2024-02-22 13:06:56","33a55bcdb3aa2ae7ec5c34e0324d6acc","0","1","Scheduling.Shift.Created","2024-02-22 13:05:28","2024-02-18"
"2024-02-22 13:06:56","33a55bcdb3aa2ae7ec5c34e0324d6acc","0","0","First.Action","2024-02-22 13:05:28","2024-02-18"
"2024-02-22 14:21:05","4ab931919d2445eba99352d26f023144","1","6","Converted","2024-02-22 14:21:05","2024-02-18"
"2024-02-22 14:24:48","4ab931919d2445eba99352d26f023144","1","1","Scheduling.Shift.Created","2024-02-22 14:21:05","2024-02-18"
"2024-02-22 14:24:48","4ab931919d2445eba99352d26f023144","1","0","First.Action","2024-02-22 14:21:05","2024-02-18"
"2024-02-22 15:16:04","0df55ae43f9a05203eb8f9356e014799","1","0","First.Action","2024-01-24 13:24:16","2024-01-21"
"2024-02-22 16:02:00","4b364ab711f1ec951eee69efb6d11f49","0","2","Mobile.Schedule.Loaded","2024-02-22 15:56:37","2024-02-18"
"2024-02-22 16:02:00","4b364ab711f1ec951eee69efb6d11f49","0","0","First.Action","2024-02-22 15:56:37","2024-02-18"
"2024-02-22 16:07:27","01637b3b7a0bbd7b12cbb48ae01e0566","0","4","Scheduling.Shift.AssignmentChanged","2024-02-19 10:16:33","2024-02-18"
"2024-02-22 16:07:27","01637b3b7a0bbd7b12cbb48ae01e0566","0","0","First.Action","2024-02-19 10:16:33","2024-02-18"
"2024-02-22 17:07:18","3183d964d9ba3fea2b53bc04ecd63197","0","1","Scheduling.Shift.Created","2024-02-22 17:02:03","2024-02-18"
"2024-02-22 17:07:18","3183d964d9ba3fea2b53bc04ecd63197","0","0","First.Action","2024-02-22 17:02:03","2024-02-18"
"2024-02-22 17:30:24","4d05b60096c72833c50bbb41d7904a17","1","6","Converted","2024-02-22 17:30:24","2024-02-18"
"2024-02-22 18:11:42","334e84fd8e6ab45f39e271aadcc261e6","0","1","Scheduling.Shift.Created","2024-02-22 17:20:18","2024-02-18"
"2024-02-22 18:11:42","334e84fd8e6ab45f39e271aadcc261e6","0","0","First.Action","2024-02-22 17:20:18","2024-02-18"
"2024-02-23 00:50:45","099fa4c271eb8c62d719cb2f9bf91170","0","1","Scheduling.Shift.Created","2024-02-23 00:38:54","2024-02-18"
"2024-02-23 00:50:45","099fa4c271eb8c62d719cb2f9bf91170","0","0","First.Action","2024-02-23 00:38:54","2024-02-18"
"2024-02-23 01:57:25","2bac3174005f920ceb710d68021596d0","1","6","Converted","2024-02-23 01:57:25","2024-02-18"
"2024-02-23 02:26:54","2bac3174005f920ceb710d68021596d0","1","2","Mobile.Schedule.Loaded","2024-02-23 01:57:25","2024-02-18"
"2024-02-23 02:26:54","2bac3174005f920ceb710d68021596d0","1","0","First.Action","2024-02-23 01:57:25","2024-02-18"
"2024-02-23 06:58:12","38f0e5f3d271e6620bcecd25704365bb","0","1","Scheduling.Shift.Created","2024-02-23 06:52:44","2024-02-18"
"2024-02-23 06:58:12","38f0e5f3d271e6620bcecd25704365bb","0","0","First.Action","2024-02-23 06:52:44","2024-02-18"
"2024-02-23 07:09:18","48359d696eb97e4229d4c1cc4f877ea0","0","1","Scheduling.Shift.Created","2024-02-23 07:05:37","2024-02-18"
"2024-02-23 07:09:18","48359d696eb97e4229d4c1cc4f877ea0","0","0","First.Action","2024-02-23 07:05:37","2024-02-18"
"2024-02-23 07:29:53","12cad8f0d207e677e18df1177804f417","1","6","Converted","2024-02-23 07:29:53","2024-02-18"
"2024-02-23 07:44:44","12cad8f0d207e677e18df1177804f417","1","1","Scheduling.Shift.Created","2024-02-23 07:29:53","2024-02-18"
"2024-02-23 07:44:44","12cad8f0d207e677e18df1177804f417","1","0","First.Action","2024-02-23 07:29:53","2024-02-18"
"2024-02-23 09:54:41","3f8a762206935dad5792c4a4fc5354e9","0","2","Mobile.Schedule.Loaded","2024-02-22 13:05:53","2024-02-18"
"2024-02-23 09:54:41","3f8a762206935dad5792c4a4fc5354e9","0","0","First.Action","2024-02-22 13:05:53","2024-02-18"
"2024-02-23 10:13:25","2a36f734511c2df75a22561fc514a5aa","0","2","Mobile.Schedule.Loaded","2024-01-26 12:06:34","2024-01-21"
"2024-02-23 10:13:25","2a36f734511c2df75a22561fc514a5aa","0","0","First.Action","2024-01-26 12:06:34","2024-01-21"
"2024-02-23 10:50:55","24bec0ae271020edb1f43d18f702fc5b","0","1","Scheduling.Shift.Created","2024-02-21 17:28:57","2024-02-18"
"2024-02-23 10:50:55","24bec0ae271020edb1f43d18f702fc5b","0","0","First.Action","2024-02-21 17:28:57","2024-02-18"
"2024-02-23 11:46:54","27b79e849ae0f9984893dbc533296895","0","1","Scheduling.Shift.Created","2024-02-23 11:42:08","2024-02-18"
"2024-02-23 11:46:54","27b79e849ae0f9984893dbc533296895","0","0","First.Action","2024-02-23 11:42:08","2024-02-18"
"2024-02-23 12:18:14","4b8e736fc0a7504df5092430c063ef47","0","1","Scheduling.Shift.Created","2024-01-30 12:15:57","2024-01-28"
"2024-02-23 12:18:14","4b8e736fc0a7504df5092430c063ef47","0","0","First.Action","2024-01-30 12:15:57","2024-01-28"
"2024-02-23 15:33:34","0501a8c098811070031e15f6a47c2d58","0","1","Scheduling.Shift.Created","2024-02-12 08:41:14","2024-02-11"
"2024-02-23 15:33:34","0501a8c098811070031e15f6a47c2d58","0","0","First.Action","2024-02-12 08:41:14","2024-02-11"
"2024-02-23 16:02:17","2585076dd7300c25e500436f40d7eafc","0","2","Mobile.Schedule.Loaded","2024-02-23 15:59:48","2024-02-18"
"2024-02-23 16:02:17","2585076dd7300c25e500436f40d7eafc","0","0","First.Action","2024-02-23 15:59:48","2024-02-18"
"2024-02-23 17:20:23","4882e2de3b68c4cff9a40e94587295d2","0","2","Mobile.Schedule.Loaded","2024-02-23 11:19:55","2024-02-18"
"2024-02-23 17:20:23","4882e2de3b68c4cff9a40e94587295d2","0","0","First.Action","2024-02-23 11:19:55","2024-02-18"
"2024-02-23 18:11:25","061dcdf2d0c8a567ad83821607a9228f","0","1","Scheduling.Shift.Created","2024-02-23 18:09:11","2024-02-18"
"2024-02-23 18:11:25","061dcdf2d0c8a567ad83821607a9228f","0","0","First.Action","2024-02-23 18:09:11","2024-02-18"
"2024-02-23 20:19:45","37770a9be202276cccc8663117351cb2","0","3","Scheduling.Shift.Approved","2024-02-23 19:16:41","2024-02-18"
"2024-02-23 20:19:45","37770a9be202276cccc8663117351cb2","0","0","First.Action","2024-02-23 19:16:41","2024-02-18"
"2024-02-23 22:18:10","06f45508348572a691abedb8f0414813","0","1","Scheduling.Shift.Created","2024-02-23 22:11:58","2024-02-18"
"2024-02-23 22:18:10","06f45508348572a691abedb8f0414813","0","0","First.Action","2024-02-23 22:11:58","2024-02-18"
"2024-02-25 11:59:45","2305b3538841ffaaf1802a8c56016edb","0","4","Scheduling.Shift.AssignmentChanged","2024-02-25 11:50:23","2024-02-25"
"2024-02-25 11:59:45","2305b3538841ffaaf1802a8c56016edb","0","0","First.Action","2024-02-25 11:50:23","2024-02-25"
"2024-02-25 15:15:01","06181595fb8190647f6f6194dafddc34","1","6","Converted","2024-02-25 15:15:01","2024-02-25"
"2024-02-25 16:49:49","3adbb7c167367d71ef28398bb04ced02","1","2","Mobile.Schedule.Loaded","2024-02-05 13:17:08","2024-02-04"
"2024-02-25 16:49:49","3adbb7c167367d71ef28398bb04ced02","1","0","First.Action","2024-02-05 13:17:08","2024-02-04"
"2024-02-25 19:08:07","4759698d919d34b1694d17d12448f618","0","2","Mobile.Schedule.Loaded","2024-02-20 23:05:44","2024-02-18"
"2024-02-25 19:08:07","4759698d919d34b1694d17d12448f618","0","0","First.Action","2024-02-20 23:05:44","2024-02-18"
"2024-02-25 20:13:44","1f58f41c7f8ecec31e9d02665d717b5b","1","6","Converted","2024-02-25 20:13:44","2024-02-25"
"2024-02-25 20:24:02","1f58f41c7f8ecec31e9d02665d717b5b","1","1","Scheduling.Shift.Created","2024-02-25 20:13:44","2024-02-25"
"2024-02-25 20:24:02","1f58f41c7f8ecec31e9d02665d717b5b","1","0","First.Action","2024-02-25 20:13:44","2024-02-25"
"2024-02-26 06:10:30","14a7cf7e7b5c20d8a06f08449491b96d","0","1","Scheduling.Shift.Created","2024-02-26 06:06:47","2024-02-25"
"2024-02-26 06:10:30","14a7cf7e7b5c20d8a06f08449491b96d","0","0","First.Action","2024-02-26 06:06:47","2024-02-25"
"2024-02-26 07:35:09","3974f6173d17a85c952e38bb9235a0a1","0","4","Scheduling.Shift.AssignmentChanged","2024-02-26 06:32:37","2024-02-25"
"2024-02-26 07:35:09","3974f6173d17a85c952e38bb9235a0a1","0","0","First.Action","2024-02-26 06:32:37","2024-02-25"
"2024-02-26 09:10:13","0cf97f60d41f9541a845d32906633447","1","6","Converted","2024-02-26 09:10:13","2024-02-25"
"2024-02-26 09:51:26","0cf97f60d41f9541a845d32906633447","1","1","Scheduling.Shift.Created","2024-02-26 09:10:13","2024-02-25"
"2024-02-26 09:51:26","0cf97f60d41f9541a845d32906633447","1","0","First.Action","2024-02-26 09:10:13","2024-02-25"
