"organization_id","converted","updated_at","last_trial_step","last_trial_activity","trial_status","total_steps","trial_start","trial_start_week","trial_end"
"1ec8daca510142881b276689d1687eed","0","2024-02-01 15:13:17","1","Scheduling.Shift.Created","Not Completed","3","2024-01-30 14:39:34","2024-01-28","2024-02-29 14:39:34"
"0ed61b6dd923e3eb61bcc083368009a1","0","2024-02-01 16:50:05","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-01 16:40:50","2024-01-28","2024-03-02 16:40:50"
"47eb38fe0d4e39e4181cc79c0ffae062","0","2024-02-01 18:27:24","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-01 18:23:02","2024-01-28","2024-03-02 18:23:02"
"4db03cb83e83692d06d056175d0e27ce","0","2024-02-01 20:17:35","1","Scheduling.Shift.Created","Not Completed","3","2024-02-01 20:11:32","2024-01-28","2024-03-02 20:11:32"
"32ccf2e91e78212e505f4201e33583df","1","2024-02-01 21:50:12","3","Scheduling.Shift.Approved","Completed","5","2024-01-31 21:47:32","2024-01-28","2024-03-01 21:47:32"
"0b43e2062db7744e4cd9c09a0244edd6","1","2024-02-01 22:47:08","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-01 22:44:08","2024-01-28","2024-03-02 22:44:08"
"2fb46dabd30bb2c3c5dfafdb84f7029c","0","2024-02-02 04:08:01","3","Scheduling.Shift.Approved","Completed","5","2024-02-02 03:31:34","2024-01-28","2024-03-03 03:31:34"
"1b6a5694832461f9dc3749716e5047fd","1","2024-02-02 04:48:26","1","Scheduling.Shift.Created","Not Completed","3","2024-02-01 09:39:59","2024-01-28","2024-03-02 09:39:59"
"3ac4676efe2fd2c2ee39d35fc528f2c4","1","2024-02-02 08:32:46","1","Scheduling.Shift.Created","Not Completed","4","2024-02-02 08:28:20","2024-01-28","2024-03-03 08:28:20"
"0894a3826cb391f294318eabfc50be04","1","2024-02-02 09:23:57","2","Mobile.Schedule.Loaded","Completed","5","2024-02-02 09:14:27","2024-01-28","2024-03-03 09:14:27"
"4e00f3c071ee0903bc5f0123cf6bcf57","0","2024-02-02 10:11:15","1","Scheduling.Shift.Created","Not Completed","2","2024-02-02 09:50:21","2024-01-28","2024-03-03 09:50:21"
"04933a9e72c45e5553c0d1dbf392a663","0","2024-02-02 17:39:17","3","Scheduling.Shift.Approved","Completed","6","2024-01-11 00:45:00","2024-01-07","2024-02-10 00:45:00"
"02cb9bcda44cd09d79615be9f8d86e84","0","2024-02-02 20:17:23","1","Scheduling.Shift.Created","Not Completed","3","2024-02-02 16:55:43","2024-01-28","2024-03-03 16:55:43"
"051ecabc7b183607daa99fba9449c62d","0","2024-02-02 21:10:16","1","Scheduling.Shift.Created","Not Completed","2","2024-02-02 21:00:26","2024-01-28","2024-03-03 21:00:26"
"4b0693bd664186d34257634a79fea119","0","2024-02-02 22:31:39","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-02 22:24:24","2024-01-28","2024-03-03 22:24:24"
"4b9dfe781a0e97995ee153ac8ff94e6b","1","2024-02-02 23:53:09","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-01-13 15:07:47","2024-01-07","2024-02-12 15:07:47"
"47730246ce3d4c286df94b3bbeeb8bfe","0","2024-02-02 23:59:47","1","Scheduling.Shift.Created","Not Completed","2","2024-02-02 23:58:00","2024-01-28","2024-03-03 23:58:00"
"3a5236cd9e9f5d115c62385c76717e33","0","2024-02-03 06:11:30","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-03 05:58:24","2024-01-28","2024-03-04 05:58:24"
"1dbd4b829de8b7a02db6dfb789a4bc97","1","2024-02-03 11:29:01","1","Scheduling.Shift.Created","Not Completed","3","2024-02-03 11:25:29","2024-01-28","2024-03-04 11:25:29"
"268297cf1e70ad9cbbcba2e1d7596410","0","2024-02-03 11:43:19","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-03 11:41:37","2024-01-28","2024-03-04 11:41:37"
"22b12adbf62e4071bc4d683ff73661dc","0","2024-02-03 12:24:48","2","Mobile.Schedule.Loaded","Not Completed","3","2024-02-03 09:48:51","2024-01-28","2024-03-04 09:48:51"
"14bf8030659356e89ca8a5f602abfed7","1","2024-02-03 20:30:06","1","Scheduling.Shift.Created","Not Completed","3","2024-02-03 20:12:21","2024-01-28","2024-03-04 20:12:21"
"27948e0a3c4d1bc581e8e7138ae56f7f","1","2024-02-03 20:48:55","1","Scheduling.Shift.Created","Not Completed","3","2024-02-02 23:12:44","2024-01-28","2024-03-03 23:12:44"
"0d8da9666ef8de42203dad43ee5c6388","1","2024-02-04 07:53:16","3","Scheduling.Shift.Approved","Completed","7","2024-02-02 12:59:37","2024-01-28","2024-03-03 12:59:37"
"17f21a709599972f399bb7659dd05996","1","2024-02-04 10:57:29","3","Scheduling.Shift.Approved","Completed","7","2024-01-09 10:46:18","2024-01-07","2024-02-08 10:46:18"
"2030015472b322c5134035b517e2d2b7","0","2024-02-04 12:42:47","1","Scheduling.Shift.Created","Not Completed","2","2024-02-04 12:34:21","2024-02-04","2024-03-05 12:34:21"
"18585f67c156e3d522f024ec0a23b68a","0","2024-02-04 14:23:11","1","Scheduling.Shift.Created","Not Completed","2","2024-02-04 14:19:46","2024-02-04","2024-03-05 14:19:46"
"0a66fcc931ed49d70c044c880b506dd0","0","2024-02-04 15:16:22","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-01-19 22:39:09","2024-01-14","2024-02-18 22:39:09"
"0933f24bca10e4f42f6fccc3fb6ed7cc","0","2024-02-04 15:46:58","1","Scheduling.Shift.Created","Not Completed","2","2024-02-04 15:41:38","2024-02-04","2024-03-05 15:41:38"
"48f1931ef3f3b3439b1091a83e2a1bf5","0","2024-02-04 16:20:30","3","Scheduling.Shift.Approved","Not Completed","4","2024-02-04 15:14:13","2024-02-04","2024-03-05 15:14:13"
"3b45f2b684703c4d936eb136b00d5fae","0","2024-02-04 18:54:35","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-04 18:29:46","2024-02-04","2024-03-05 18:29:46"
"11e61b4a5c93f2b7448fb9fe17c8ce85","0","2024-02-04 21:55:35","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-04 20:04:10","2024-02-04","2024-03-05 20:04:10"
"48d486e50b4cc7740b6efdf4d5c0a17f","0","2024-02-04 23:54:17","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-04 23:52:01","2024-02-04","2024-03-05 23:52:01"
"4b993d0623ba70118c69ce98acb73e98","0","2024-02-05 08:34:18","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-02 18:35:46","2024-01-28","2024-03-03 18:35:46"
"3d6c4229c1ccba77b70109c0c89e4530","0","2024-02-05 08:51:51","3","Scheduling.Shift.Approved","Not Completed","3","2024-02-05 08:47:28","2024-02-04","2024-03-06 08:47:28"
"1bec71c3d5362650327dc4efdd70a7af","0","2024-02-05 09:10:22","1","Scheduling.Shift.Created","Not Completed","2","2024-02-05 09:09:21","2024-02-04","2024-03-06 09:09:21"
"2d96a450784ba8b8c5cb8e260bdcc127","0","2024-02-05 09:10:31","2","Mobile.Schedule.Loaded","Completed","5","2024-01-13 11:47:14","2024-01-07","2024-02-12 11:47:14"
"04c356f5c28a5be4e1dea4065437393e","1","2024-02-05 13:41:25","2","Mobile.Schedule.Loaded","Not Completed","3","2024-02-05 13:15:39","2024-02-04","2024-03-06 13:15:39"
"497a24918b595cde4bc41dbcedae8798","1","2024-02-05 13:56:05","1","Scheduling.Shift.Created","Not Completed","3","2024-02-05 13:53:17","2024-02-04","2024-03-06 13:53:17"
"3ea7870ade3213603d609b808f35582a","0","2024-02-05 14:05:37","1","Scheduling.Shift.Created","Not Completed","2","2024-02-05 14:02:12","2024-02-04","2024-03-06 14:02:12"
"09b91c1fbafb66fc641981bf7d3f7218","0","2024-02-05 15:07:22","1","Scheduling.Shift.Created","Not Completed","3","2024-02-05 15:03:22","2024-02-04","2024-03-06 15:03:22"
"072463c6e1f2f4dfa7b3fc8b8662c60d","1","2024-02-05 17:21:38","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-05 17:20:05","2024-02-04","2024-03-06 17:20:05"
"09df60a1dd40f10fbf6d6cb93d802762","0","2024-02-05 17:51:23","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-05 17:46:27","2024-02-04","2024-03-06 17:46:27"
"14e25bd3637773c0ee106cb9b23c8f68","0","2024-02-05 19:20:23","1","Scheduling.Shift.Created","Not Completed","2","2024-02-05 19:18:16","2024-02-04","2024-03-06 19:18:16"
"2b17c31a3f666e0884e89c4c4966d5b3","1","2024-02-05 20:47:54","1","Scheduling.Shift.Created","Not Completed","3","2024-02-05 20:43:49","2024-02-04","2024-03-06 20:43:49"
"4a5edcae517eac32c08c54bdb5206df2","1","2024-02-05 21:48:06","2","Mobile.Schedule.Loaded","Not Completed","3","2024-02-05 21:45:13","2024-02-04","2024-03-06 21:45:13"
"28525e762cc010fb72c50b69ba16abf8","0","2024-02-05 21:49:14","1","Scheduling.Shift.Created","Not Completed","3","2024-02-05 17:41:00","2024-02-04","2024-03-06 17:41:00"
"2f56444592114a705fc610dc456e377a","1","2024-02-05 22:16:37","1","Scheduling.Shift.Created","Not Completed","4","2024-02-05 22:06:54","2024-02-04","2024-03-06 22:06:54"
"3119de49362907774856134d6980375a","1","2024-02-05 23:30:34","1","Scheduling.Shift.Created","Not Completed","3","2024-02-05 23:29:01","2024-02-04","2024-03-06 23:29:01"
"1e8d05791f502591c4c12e93f7f0a96a","0","2024-02-06 04:06:10","3","Scheduling.Shift.Approved","Not Completed","4","2024-02-04 03:43:41","2024-02-04","2024-03-05 03:43:41"
"318f8b062d9f42a49c3f77e5d3411aa0","0","2024-02-06 05:18:55","3","Scheduling.Shift.Approved","Completed","6","2024-01-10 07:35:15","2024-01-07","2024-02-09 07:35:15"
"0ebf7b6cf6e9f299726b0b2bea8c30f2","1","2024-02-06 09:24:00","1","Scheduling.Shift.Created","Not Completed","3","2024-02-06 09:21:33","2024-02-04","2024-03-07 09:21:33"
"4b8e736fc0a7504df5092430c063ef47","0","2024-02-06 10:19:09","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-01-30 12:15:57","2024-01-28","2024-02-29 12:15:57"
"11e6675ce1d232980d09880057d66a8b","0","2024-02-06 10:34:30","1","Scheduling.Shift.Created","Not Completed","3","2024-02-06 10:17:11","2024-02-04","2024-03-07 10:17:11"
"4bae414966324f389ad8dcf49701313f","1","2024-02-06 10:46:58","2","Mobile.Schedule.Loaded","Completed","5","2024-02-06 09:23:04","2024-02-04","2024-03-07 09:23:04"
"24a46d3d64770ca6e39ef26d45046a22","1","2024-02-06 11:03:25","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-06 11:02:13","2024-02-04","2024-03-07 11:02:13"
"426394d2a914aff2c35a6b7509fdaaf1","0","2024-02-06 12:45:26","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-01-17 15:07:55","2024-01-14","2024-02-16 15:07:55"
"1279bfcdb5e7799cd2e1e51d6dbabe91","1","2024-02-06 13:40:33","1","Scheduling.Shift.Created","Not Completed","3","2024-02-06 13:37:01","2024-02-04","2024-03-07 13:37:01"
"44abbeb9a1d1e1a4d9445207c2d65973","0","2024-02-06 14:47:42","1","Scheduling.Shift.Created","Not Completed","2","2024-02-06 14:44:41","2024-02-04","2024-03-07 14:44:41"
"28991ae77438a6a901e6b22a729b2c57","0","2024-02-06 14:48:27","2","Mobile.Schedule.Loaded","Completed","5","2024-02-06 13:51:03","2024-02-04","2024-03-07 13:51:03"
"0169dad72560ef57cf45c60e7292ba09","0","2024-02-06 15:27:43","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-02 17:36:28","2024-01-28","2024-03-03 17:36:28"
"12f991e963c8821a0bf961ed50dcd122","0","2024-02-06 18:44:25","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-03 13:55:49","2024-01-28","2024-03-04 13:55:49"
"13778ba63482570c7f71f8f126ad24f1","0","2024-02-06 19:08:11","3","Scheduling.Shift.Approved","Completed","5","2024-01-28 21:35:33","2024-01-28","2024-02-27 21:35:33"
"1569fdb463b78bc11c0276a4bc989189","0","2024-02-07 02:31:14","1","Scheduling.Shift.Created","Not Completed","3","2024-02-07 02:04:06","2024-02-04","2024-03-08 02:04:06"
"32e3acfda34247ff3b5c9b4c7a61a355","0","2024-02-07 03:26:10","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-07 03:11:52","2024-02-04","2024-03-08 03:11:52"
"13b69a5a22f20ec834a2870c937ba433","0","2024-02-07 07:56:17","5","Scheduling.Template.ApplyModal.Applied","Completed","6","2024-01-22 23:46:17","2024-01-21","2024-02-21 23:46:17"
"27ac382fd8813361708437e45794dac4","0","2024-02-07 09:48:16","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-07 09:40:34","2024-02-04","2024-03-08 09:40:34"
"4dfdc54e2799302553ddffa4b006d9dd","0","2024-02-07 10:10:29","5","Scheduling.Template.ApplyModal.Applied","Completed","5","2024-02-05 15:17:41","2024-02-04","2024-03-06 15:17:41"
"4527f1f739767e47580294836eecaee7","0","2024-02-07 13:10:46","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-07 13:05:14","2024-02-04","2024-03-08 13:05:14"
"03b9ad0cf5f7189b006b5e9e434a61ca","0","2024-02-07 13:11:00","2","Mobile.Schedule.Loaded","Completed","6","2024-02-03 08:50:54","2024-01-28","2024-03-04 08:50:54"
"2bf92eff7a83eafa91fb0cb6460bbd7f","1","2024-02-07 14:31:42","2","Mobile.Schedule.Loaded","Not Completed","3","2024-02-07 14:27:17","2024-02-04","2024-03-08 14:27:17"
"25d31db83d1770a73dd9324c0f80d836","1","2024-02-07 14:33:14","2","Mobile.Schedule.Loaded","Not Completed","4","2024-02-07 12:26:37","2024-02-04","2024-03-08 12:26:37"
"4384a9cd3716e66d1d4f22a9db9e36a6","0","2024-02-07 14:37:30","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-07 14:29:39","2024-02-04","2024-03-08 14:29:39"
"1e762a15d7ef671e991af982abf80727","1","2024-02-07 15:59:10","1","Scheduling.Shift.Created","Not Completed","3","2024-02-07 09:32:12","2024-02-04","2024-03-08 09:32:12"
"20dee293bc4d0918f5a1f8bee37f5e18","0","2024-02-07 18:42:55","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-01-18 09:42:48","2024-01-14","2024-02-17 09:42:48"
"4814cfc55672924663ab7217fc7753e8","0","2024-02-07 20:58:18","1","Scheduling.Shift.Created","Not Completed","3","2024-02-07 20:46:51","2024-02-04","2024-03-08 20:46:51"
"3ca8de1ba1a9f5e65245239125661a0c","0","2024-02-07 22:05:35","1","Scheduling.Shift.Created","Not Completed","2","2024-02-07 21:35:13","2024-02-04","2024-03-08 21:35:13"
"4e900f739ad1a3cc11c0bc2ad85db6ff","0","2024-02-08 08:19:09","1","Scheduling.Shift.Created","Not Completed","2","2024-02-08 08:18:17","2024-02-04","2024-03-09 08:18:17"
"249be7e69e6dd51dc18020caf46ab53b","0","2024-02-08 11:00:53","3","Scheduling.Shift.Approved","Not Completed","4","2024-02-02 13:09:01","2024-01-28","2024-03-03 13:09:01"
"173a6ebc76c01379fd74fd5fddc94ff4","0","2024-02-08 11:52:25","4","Scheduling.Shift.AssignmentChanged","Completed","5","2024-02-06 10:36:46","2024-02-04","2024-03-07 10:36:46"
"238a8b9a4d2687f54b05c7687fb07cf5","0","2024-02-08 12:19:07","2","Mobile.Schedule.Loaded","Not Completed","4","2024-02-08 11:16:18","2024-02-04","2024-03-09 11:16:18"
"315767f1da7062556143d42bb19ba31e","0","2024-02-08 15:16:12","5","Scheduling.Template.ApplyModal.Applied","Not Completed","4","2024-01-31 14:53:34","2024-01-28","2024-03-01 14:53:34"
"281b082002af18e8c7fc788bc459d794","1","2024-02-08 15:54:31","1","Scheduling.Shift.Created","Not Completed","3","2024-02-08 15:18:36","2024-02-04","2024-03-09 15:18:36"
"06f82f64982653b60a465b33525115b8","0","2024-02-08 16:04:36","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-08 16:00:58","2024-02-04","2024-03-09 16:00:58"
"194722c85ffbebeeb2f7e202982f16ba","0","2024-02-08 16:22:17","3","Scheduling.Shift.Approved","Not Completed","4","2024-02-08 16:20:36","2024-02-04","2024-03-09 16:20:36"
"16b6ce1ff9554faf8f9f7118bfd7271a","0","2024-02-08 16:34:10","1","Scheduling.Shift.Created","Not Completed","3","2024-02-08 16:12:30","2024-02-04","2024-03-09 16:12:30"
"39833499fe1e254cc5d7672747b60cfd","0","2024-02-08 16:50:15","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-08 01:15:49","2024-02-04","2024-03-09 01:15:49"
"2057756339f07f6899cc65973532f96f","1","2024-02-08 17:46:06","4","Scheduling.Shift.AssignmentChanged","Completed","6","2024-01-30 13:46:37","2024-01-28","2024-02-29 13:46:37"
"29096dbb7d839bd82d4149326b44b9ef","1","2024-02-08 17:57:19","2","Mobile.Schedule.Loaded","Not Completed","4","2024-02-08 17:23:50","2024-02-04","2024-03-09 17:23:50"
"1306bdc9a5713828a932af80cf959621","1","2024-02-08 17:59:16","2","Mobile.Schedule.Loaded","Completed","5","2024-02-08 17:16:16","2024-02-04","2024-03-09 17:16:16"
"19c5f6cc03354378757319c7215a4543","0","2024-02-08 19:08:33","3","Scheduling.Shift.Approved","Not Completed","4","2024-02-08 16:37:18","2024-02-04","2024-03-09 16:37:18"
"1afe29d531511019317eaf2367d1cded","0","2024-02-08 19:48:59","1","Scheduling.Shift.Created","Not Completed","3","2024-02-08 19:37:30","2024-02-04","2024-03-09 19:37:30"
"26ed8a71e7751c9f1c3565094cfc6289","1","2024-02-08 20:09:55","0","First.Action","Not Completed","2","2024-02-08 20:09:00","2024-02-04","2024-03-09 20:09:00"
"440eeb91cb9533101b1c7773888b1b78","1","2024-02-08 21:14:49","1","Scheduling.Shift.Created","Not Completed","4","2024-01-29 23:49:21","2024-01-28","2024-02-28 23:49:21"
"4bcc84f7cd523192606e47f4744f0168","0","2024-02-08 22:23:18","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-08 22:18:23","2024-02-04","2024-03-09 22:18:23"
"2a526ef1b860e5819911e770447f283c","0","2024-02-09 01:57:04","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-09 01:54:07","2024-02-04","2024-03-10 01:54:07"
"28cb994559085b9a398d1c1caff0f2ee","0","2024-02-09 09:21:39","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-09 09:19:08","2024-02-04","2024-03-10 09:19:08"
"08fc0ee1849dc9565ed46d22c88e4603","0","2024-02-09 10:20:30","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-09 10:11:56","2024-02-04","2024-03-10 10:11:56"
"0bf770e4cf7da296ba6feaf769746eb8","0","2024-02-09 11:35:32","2","Mobile.Schedule.Loaded","Completed","5","2024-02-07 15:02:35","2024-02-04","2024-03-08 15:02:35"
"2de139a1716160323c7adaf7fcc33eca","0","2024-02-09 12:34:19","1","Scheduling.Shift.Created","Not Completed","2","2024-02-09 12:30:59","2024-02-04","2024-03-10 12:30:59"
"336b126730611dad87a830e0fb1f3610","0","2024-02-09 18:40:56","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-09 18:38:08","2024-02-04","2024-03-10 18:38:08"
"050d94b79ba19b8c37dd1e45cb22a63f","0","2024-02-09 21:59:47","1","Scheduling.Shift.Created","Not Completed","2","2024-02-09 21:57:09","2024-02-04","2024-03-10 21:57:09"
"40543426ed74dc1e6d29ceff87986f57","0","2024-02-09 22:43:18","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-09 21:33:29","2024-02-04","2024-03-10 21:33:29"
"4c8539d2ababe56545ebbde482dcc2c7","0","2024-02-10 01:00:14","3","Scheduling.Shift.Approved","Not Completed","3","2024-02-10 00:45:28","2024-02-04","2024-03-11 00:45:28"
"29b5a9ed7031a7c2d6fd7b77bbc3c447","0","2024-02-10 02:43:10","1","Scheduling.Shift.Created","Not Completed","2","2024-02-10 02:27:39","2024-02-04","2024-03-11 02:27:39"
"1ee14bd8cb7bdf52d89a12780fea3fce","0","2024-02-10 12:20:22","1","Scheduling.Shift.Created","Not Completed","2","2024-02-10 12:14:16","2024-02-04","2024-03-11 12:14:16"
"442179b9340de14a29c724c1d0035ecc","0","2024-02-10 18:12:03","1","Scheduling.Shift.Created","Not Completed","2","2024-02-10 17:50:41","2024-02-04","2024-03-11 17:50:41"
"38f20af04c00f4349ac0d1966ceb8657","1","2024-02-10 20:46:31","1","Scheduling.Shift.Created","Not Completed","3","2024-02-10 20:45:22","2024-02-04","2024-03-11 20:45:22"
"040b943351d36c0946fe7ac4386f31d3","0","2024-02-10 20:47:33","1","Scheduling.Shift.Created","Not Completed","3","2024-02-10 20:19:02","2024-02-04","2024-03-11 20:19:02"
"4df2f491d3908d4367e16e3c8fd01782","0","2024-02-10 22:42:57","0","First.Action","Not Completed","1","2024-02-10 22:40:20","2024-02-04","2024-03-11 22:40:20"
"295355f126ddcc09165de2770942ab19","0","2024-02-11 12:39:46","3","Scheduling.Shift.Approved","Not Completed","3","2024-02-11 11:23:43","2024-02-11","2024-03-12 11:23:43"
"16d9b6424678086773c9c92b029a5f51","0","2024-02-11 13:13:02","1","Scheduling.Shift.Created","Not Completed","2","2024-02-11 13:09:53","2024-02-11","2024-03-12 13:09:53"
"0aa433bfc1ba709da4c5036081616741","0","2024-02-11 14:22:01","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-11 14:05:23","2024-02-11","2024-03-12 14:05:23"
"06c79ae895222750e7a72ee8db76d334","0","2024-02-11 15:51:32","3","Scheduling.Shift.Approved","Completed","5","2024-02-03 17:32:44","2024-01-28","2024-03-04 17:32:44"
"4c9d1f42fbd03ac28a61181034466eba","1","2024-02-11 20:55:18","1","Scheduling.Shift.Created","Not Completed","3","2024-02-11 20:53:53","2024-02-11","2024-03-12 20:53:53"
"4552ea775dc43498505635641cebfc89","0","2024-02-11 21:02:03","1","Scheduling.Shift.Created","Not Completed","2","2024-02-11 20:57:14","2024-02-11","2024-03-12 20:57:14"
"19c38b1b7495779f97524483e58679b1","0","2024-02-11 22:14:35","2","Mobile.Schedule.Loaded","Not Completed","3","2024-02-11 21:24:49","2024-02-11","2024-03-12 21:24:49"
"05f200e52ae2f1bc627ced5f0b7e1f0c","0","2024-02-12 03:19:30","1","Scheduling.Shift.Created","Not Completed","2","2024-02-12 03:13:40","2024-02-11","2024-03-13 03:13:40"
"0a7b67d0a01c8ee850d7ab4d13a12852","0","2024-02-12 10:32:00","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-12 10:21:21","2024-02-11","2024-03-13 10:21:21"
"3ba0dddb36dccc5a3b9a05560976524f","1","2024-02-12 11:15:16","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-12 10:47:41","2024-02-11","2024-03-13 10:47:41"
"4917482f12ad11fff6f575e7bdab56e0","0","2024-02-12 11:40:17","1","Scheduling.Shift.Created","Not Completed","2","2024-02-12 11:35:59","2024-02-11","2024-03-13 11:35:59"
"22bf2888072c1506842baf8f95aa80be","0","2024-02-12 11:40:32","1","Scheduling.Shift.Created","Not Completed","2","2024-02-12 11:32:51","2024-02-11","2024-03-13 11:32:51"
"014d8cdf08111d7442887a4704b47caa","0","2024-02-12 11:44:35","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-11 13:44:21","2024-02-11","2024-03-12 13:44:21"
"26ec14519cb2973eae2869f9348b1aa2","0","2024-02-12 14:30:22","1","Scheduling.Shift.Created","Not Completed","4","2024-02-11 22:00:37","2024-02-11","2024-03-12 22:00:37"
"25cf2d83afe584572a8e2e3518bf6255","0","2024-02-12 16:07:45","1","Scheduling.Shift.Created","Not Completed","2","2024-02-12 16:03:46","2024-02-11","2024-03-13 16:03:46"
"3e53d1d0c2d2e0b98d5af211d7fa08d0","1","2024-02-12 23:08:36","3","Scheduling.Shift.Approved","Completed","5","2024-02-12 22:42:35","2024-02-11","2024-03-13 22:42:35"
"485df895ab98b8336a918e0abf6dc883","0","2024-02-12 23:30:15","3","Scheduling.Shift.Approved","Completed","5","2024-02-12 23:12:38","2024-02-11","2024-03-13 23:12:38"
"2628ce51d7ea56b35797dec4fdf17d1b","0","2024-02-13 02:01:13","1","Scheduling.Shift.Created","Not Completed","2","2024-02-13 01:58:55","2024-02-11","2024-03-14 01:58:55"
"41f84c287a32f1f129a58786272b4870","0","2024-02-13 02:03:18","1","Scheduling.Shift.Created","Not Completed","2","2024-02-13 01:59:54","2024-02-11","2024-03-14 01:59:54"
"49ef4622cc228f049f748249798d5217","0","2024-02-13 03:34:13","1","Scheduling.Shift.Created","Not Completed","2","2024-02-12 03:48:18","2024-02-11","2024-03-13 03:48:18"
"1263c05b349b53f4e6df2fd8cfc60e6f","0","2024-02-13 07:16:54","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-13 03:56:44","2024-02-11","2024-03-14 03:56:44"
"4b8e9b32546e8633e91a6b78af62e252","0","2024-02-13 08:50:00","1","Scheduling.Shift.Created","Not Completed","2","2024-02-13 08:47:07","2024-02-11","2024-03-14 08:47:07"
"23d640c186405f3ffa0dff31bbd3d338","0","2024-02-13 09:30:45","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-13 09:20:48","2024-02-11","2024-03-14 09:20:48"
"4bd410c237213ff8d2854324d53afe85","0","2024-02-13 11:24:12","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-13 11:22:05","2024-02-11","2024-03-14 11:22:05"
"298053c64143a58e0660f0a655f10593","0","2024-02-13 12:30:59","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-13 11:15:57","2024-02-11","2024-03-14 11:15:57"
"3571b20aaece20a075f6a461bc4f64f9","0","2024-02-13 14:19:01","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-13 13:35:58","2024-02-11","2024-03-14 13:35:58"
"30d53284f17bcf109c5d334b1dbb0727","1","2024-02-13 20:48:29","4","Scheduling.Shift.AssignmentChanged","Completed","6","2024-01-18 19:57:10","2024-01-14","2024-02-17 19:57:10"
"28f243ff044a827b7bba6b632e133566","0","2024-02-13 20:53:35","3","Scheduling.Shift.Approved","Completed","5","2024-02-13 20:23:19","2024-02-11","2024-03-14 20:23:19"
"0aaa42aaf56c6c9195baeb6db5929532","0","2024-02-13 22:14:57","1","Scheduling.Shift.Created","Not Completed","3","2024-02-13 22:08:15","2024-02-11","2024-03-14 22:08:15"
"115dea2941c3b5ea5c80d9febd4534fb","0","2024-02-13 22:44:33","1","Scheduling.Shift.Created","Not Completed","2","2024-02-13 22:35:17","2024-02-11","2024-03-14 22:35:17"
"386d1f802cb0a676120b7cb4917fa6d8","0","2024-02-14 01:30:42","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-14 01:25:49","2024-02-11","2024-03-15 01:25:49"
"069db4b4f7a2ff656567bf713ba25578","0","2024-02-14 01:33:00","1","Scheduling.Shift.Created","Not Completed","2","2024-02-14 01:05:10","2024-02-11","2024-03-15 01:05:10"
"2d22e93aeb64a29913fb0d9ca1793617","0","2024-02-14 04:40:47","1","Scheduling.Shift.Created","Not Completed","2","2024-02-14 03:53:07","2024-02-11","2024-03-15 03:53:07"
"1e881e7d6d23ffbbe9533250c701bcf6","0","2024-02-14 06:05:02","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-06 06:24:45","2024-02-04","2024-03-07 06:24:45"
